instance_id,alpha_over_alpha_star,S,T_rounds
33,2.010204081632653,1.0,0
33,2.059183673469388,1.0,0
33,2.1081632653061226,1.0,0
33,2.157142857142857,1.0,0
33,2.206122448979592,1.0,0
33,2.2551020408163267,1.0,0
33,2.304081632653061,1.0,0
33,2.353061224489796,1.0,0
33,2.4020408163265308,1.0,0
33,2.451020408163265,1.0,0
33,2.5,1.0,0
34,0.1,0.0,1
34,0.1489795918367347,0.0,1
34,0.19795918367346937,0.0,1
34,0.24693877551020407,0.0,1
34,0.29591836734693877,0.0,1
34,0.3448979591836735,0.0,2
34,0.3938775510204081,0.0,2
34,0.44285714285714284,0.0,3
34,0.49183673469387756,0.0,4
34,0.5408163265306122,0.0,3
34,0.5897959183673469,0.0,4
34,0.6387755102040816,0.09,3
34,0.6877551020408162,0.0,4
34,0.736734693877551,0.0,4
34,0.7857142857142857,0.07,4
34,0.8346938775510203,0.07,6
34,0.883673469387755,0.28,7
34,0.9326530612244898,0.43,6
34,0.9816326530612244,0.59,9
34,1.030612244897959,1.0,0
34,1.079591836734694,1.0,0
34,1.1285714285714286,1.0,0
34,1.1775510204081634,1.0,0
34,1.226530612244898,1.0,0
34,1.2755102040816326,1.0,0
34,1.3244897959183675,1.0,0
34,1.373469387755102,1.0,0
34,1.4224489795918367,1.0,0
34,1.4714285714285715,1.0,0
34,1.5204081632653061,1.0,0
34,1.5693877551020408,1.0,0
34,1.6183673469387756,1.0,0
34,1.6673469387755102,1.0,0
34,1.7163265306122448,1.0,0
34,1.7653061224489797,1.0,0
34,1.8142857142857143,1.0,0
34,1.863265306122449,1.0,0
34,1.9122448979591837,1.0,0
34,1.9612244897959183,1.0,0
34,2.010204081632653,1.0,0
34,2.059183673469388,1.0,0
34,2.1081632653061226,1.0,0
34,2.157142857142857,1.0,0
34,2.206122448979592,1.0,0
34,2.2551020408163267,1.0,0
34,2.304081632653061,1.0,0
34,2.353061224489796,1.0,0
34,2.4020408163265308,1.0,0
34,2.451020408163265,1.0,0
34,2.5,1.0,0
35,0.1,0.0,1
35,0.1489795918367347,0.0,2
35,0.19795918367346937,0.0,1
35,0.24693877551020407,0.0,1
35,0.29591836734693877,0.0,2
35,0.3448979591836735,0.0,2
35,0.3938775510204081,0.0,3
35,0.44285714285714284,0.0,3
35,0.49183673469387756,0.0,3
35,0.5408163265306122,0.02,4
35,0.5897959183673469,0.18,5
35,0.6387755102040816,0.13,9
35,0.6877551020408162,0.08,11
35,0.736734693877551,0.78,4
35,0.7857142857142857,0.44,10
35,0.8346938775510203,0.81,4
35,0.883673469387755,0.87,4
35,0.9326530612244898,0.87,4
35,0.9816326530612244,0.92,4
35,1.030612244897959,1.0,0
35,1.079591836734694,1.0,0
35,1.1285714285714286,1.0,0
35,1.1775510204081634,1.0,0
35,1.226530612244898,1.0,0
35,1.2755102040816326,1.0,0
35,1.3244897959183675,1.0,0
35,1.373469387755102,1.0,0
35,1.4224489795918367,1.0,0
35,1.4714285714285715,1.0,0
35,1.5204081632653061,1.0,0
35,1.5693877551020408,1.0,0
35,1.6183673469387756,1.0,0
35,1.6673469387755102,1.0,0
35,1.7163265306122448,1.0,0
35,1.7653061224489797,1.0,0
35,1.8142857142857143,1.0,0
35,1.863265306122449,1.0,0
35,1.9122448979591837,1.0,0
35,1.9612244897959183,1.0,0
35,2.010204081632653,1.0,0
35,2.059183673469388,1.0,0
35,2.1081632653061226,1.0,0
35,2.157142857142857,1.0,0
35,2.206122448979592,1.0,0
35,2.2551020408163267,1.0,0
35,2.304081632653061,1.0,0
35,2.353061224489796,1.0,0
35,2.4020408163265308,1.0,0
35,2.451020408163265,1.0,0
35,2.5,1.0,0
36,0.1,0.0,1
36,0.1489795918367347,0.0,1
36,0.19795918367346937,0.0,1
36,0.24693877551020407,0.0,1
36,0.29591836734693877,0.0,1
36,0.3448979591836735,0.0,1
36,0.3938775510204081,0.0,2
36,0.44285714285714284,0.0,2
36,0.49183673469387756,0.0,2
36,0.5408163265306122,0.0,3
36,0.5897959183673469,0.0,4
36,0.6387755102040816,0.0,4
36,0.6877551020408162,0.05,5
36,0.736734693877551,0.07,6
36,0.7857142857142857,0.0,5
36,0.8346938775510203,0.07,4
36,0.883673469387755,0.3,5
36,0.9326530612244898,0.24,5
36,0.9816326530612244,0.17,7
36,1.030612244897959,1.0,0
36,1.079591836734694,1.0,0
36,1.1285714285714286,1.0,0
36,1.1775510204081634,1.0,0
36,1.226530612244898,1.0,0
36,1.2755102040816326,1.0,0
36,1.3244897959183675,1.0,0
36,1.373469387755102,1.0,0
36,1.4224489795918367,1.0,0
36,1.4714285714285715,1.0,0
36,1.5204081632653061,1.0,0
36,1.5693877551020408,1.0,0
36,1.6183673469387756,1.0,0
36,1.6673469387755102,1.0,0
36,1.7163265306122448,1.0,0
36,1.7653061224489797,1.0,0
36,1.8142857142857143,1.0,0
36,1.863265306122449,1.0,0
36,1.9122448979591837,1.0,0
36,1.9612244897959183,1.0,0
36,2.010204081632653,1.0,0
36,2.059183673469388,1.0,0
36,2.1081632653061226,1.0,0
36,2.157142857142857,1.0,0
36,2.206122448979592,1.0,0
36,2.2551020408163267,1.0,0
36,2.304081632653061,1.0,0
36,2.353061224489796,1.0,0
36,2.4020408163265308,1.0,0
36,2.451020408163265,1.0,0
36,2.5,1.0,0
37,0.1,0.0,1
37,0.1489795918367347,0.0,1
37,0.19795918367346937,0.0,1
37,0.24693877551020407,0.0,1
37,0.29591836734693877,0.0,2
37,0.3448979591836735,0.0,2
37,0.3938775510204081,0.0,3
37,0.44285714285714284,0.0,4
37,0.49183673469387756,0.0,4
37,0.5408163265306122,0.0,5
37,0.5897959183673469,0.03,5
37,0.6387755102040816,0.05,6
37,0.6877551020408162,0.0,7
37,0.736734693877551,0.07,6
37,0.7857142857142857,0.13,8
37,0.8346938775510203,0.43,8
37,0.883673469387755,0.99,1
37,0.9326530612244898,0.99,1
37,0.9816326530612244,0.99,1
37,1.030612244897959,1.0,0
37,1.079591836734694,1.0,0
37,1.1285714285714286,1.0,0
37,1.1775510204081634,1.0,0
37,1.226530612244898,1.0,0
37,1.2755102040816326,1.0,0
37,1.3244897959183675,1.0,0
37,1.373469387755102,1.0,0
37,1.4224489795918367,1.0,0
37,1.4714285714285715,1.0,0
37,1.5204081632653061,1.0,0
37,1.5693877551020408,1.0,0
37,1.6183673469387756,1.0,0
37,1.6673469387755102,1.0,0
37,1.7163265306122448,1.0,0
37,1.7653061224489797,1.0,0
37,1.8142857142857143,1.0,0
37,1.863265306122449,1.0,0
37,1.9122448979591837,1.0,0
37,1.9612244897959183,1.0,0
37,2.010204081632653,1.0,0
37,2.059183673469388,1.0,0
37,2.1081632653061226,1.0,0
37,2.157142857142857,1.0,0
37,2.206122448979592,1.0,0
37,2.2551020408163267,1.0,0
37,2.304081632653061,1.0,0
37,2.353061224489796,1.0,0
37,2.4020408163265308,1.0,0
37,2.451020408163265,1.0,0
37,2.5,1.0,0
38,0.1,0.0,1
38,0.1489795918367347,0.0,1
38,0.19795918367346937,0.0,2
38,0.24693877551020407,0.0,2
38,0.29591836734693877,0.0,3
38,0.3448979591836735,0.0,4
38,0.3938775510204081,0.0,5
38,0.44285714285714284,0.0,5
38,0.49183673469387756,0.02,7
38,0.5408163265306122,0.11,6
38,0.5897959183673469,0.21,7
38,0.6387755102040816,0.39,5
38,0.6877551020408162,0.33,7
38,0.736734693877551,0.45,5
38,0.7857142857142857,0.64,4
38,0.8346938775510203,0.71,4
38,0.883673469387755,0.81,5
38,0.9326530612244898,0.69,5
38,0.9816326530612244,0.7,5
38,1.030612244897959,1.0,0
38,1.079591836734694,1.0,0
38,1.1285714285714286,1.0,0
38,1.1775510204081634,1.0,0
38,1.226530612244898,1.0,0
38,1.2755102040816326,1.0,0
38,1.3244897959183675,1.0,0
38,1.373469387755102,1.0,0
38,1.4224489795918367,1.0,0
38,1.4714285714285715,1.0,0
38,1.5204081632653061,1.0,0
38,1.5693877551020408,1.0,0
38,1.6183673469387756,1.0,0
38,1.6673469387755102,1.0,0
38,1.7163265306122448,1.0,0
38,1.7653061224489797,1.0,0
38,1.8142857142857143,1.0,0
38,1.863265306122449,1.0,0
38,1.9122448979591837,1.0,0
38,1.9612244897959183,1.0,0
38,2.010204081632653,1.0,0
38,2.059183673469388,1.0,0
38,2.1081632653061226,1.0,0
38,2.157142857142857,1.0,0
38,2.206122448979592,1.0,0
38,2.2551020408163267,1.0,0
38,2.304081632653061,1.0,0
38,2.353061224489796,1.0,0
38,2.4020408163265308,1.0,0
38,2.451020408163265,1.0,0
38,2.5,1.0,0
39,0.1,0.0,1
39,0.1489795918367347,0.0,1
39,0.19795918367346937,0.0,2
39,0.24693877551020407,0.0,2
39,0.29591836734693877,0.0,3
39,0.3448979591836735,0.0,3
39,0.3938775510204081,0.0,3
39,0.44285714285714284,0.0,5
39,0.49183673469387756,0.0,6
39,0.5408163265306122,0.03,6
39,0.5897959183673469,0.05,11
39,0.6387755102040816,0.38,5
39,0.6877551020408162,0.47,5
39,0.736734693877551,0.61,5
39,0.7857142857142857,0.72,5
39,0.8346938775510203,0.74,5
39,0.883673469387755,0.92,3
39,0.9326530612244898,0.74,4
39,0.9816326530612244,0.73,5
39,1.030612244897959,1.0,0
39,1.079591836734694,1.0,0
39,1.1285714285714286,1.0,0
39,1.1775510204081634,1.0,0
39,1.226530612244898,1.0,0
39,1.2755102040816326,1.0,0
39,1.3244897959183675,1.0,0
39,1.373469387755102,1.0,0
39,1.4224489795918367,1.0,0
39,1.4714285714285715,1.0,0
39,1.5204081632653061,1.0,0
39,1.5693877551020408,1.0,0
39,1.6183673469387756,1.0,0
39,1.6673469387755102,1.0,0
39,1.7163265306122448,1.0,0
39,1.7653061224489797,1.0,0
39,1.8142857142857143,1.0,0
39,1.863265306122449,1.0,0
39,1.9122448979591837,1.0,0
39,1.9612244897959183,1.0,0
39,2.010204081632653,1.0,0
39,2.059183673469388,1.0,0
39,2.1081632653061226,1.0,0
39,2.157142857142857,1.0,0
39,2.206122448979592,1.0,0
39,2.2551020408163267,1.0,0
39,2.304081632653061,1.0,0
39,2.353061224489796,1.0,0
39,2.4020408163265308,1.0,0
39,2.451020408163265,1.0,0
39,2.5,1.0,0
40,0.1,0.0,1
40,0.1489795918367347,0.0,2
40,0.19795918367346937,0.0,2
40,0.24693877551020407,0.0,2
40,0.29591836734693877,0.0,2
40,0.3448979591836735,0.0,2
40,0.3938775510204081,0.0,2
40,0.44285714285714284,0.0,3
40,0.49183673469387756,0.0,6
40,0.5408163265306122,0.05,7
40,0.5897959183673469,0.07,7
40,0.6387755102040816,0.19,7
40,0.6877551020408162,0.35,5
40,0.736734693877551,0.19,8
40,0.7857142857142857,0.51,4
40,0.8346938775510203,0.27,6
40,0.883673469387755,0.52,5
40,0.9326530612244898,0.55,7
40,0.9816326530612244,0.53,7
40,1.030612244897959,1.0,0
40,1.079591836734694,1.0,0
40,1.1285714285714286,1.0,0
40,1.1775510204081634,1.0,0
40,1.226530612244898,1.0,0
40,1.2755102040816326,1.0,0
40,1.3244897959183675,1.0,0
40,1.373469387755102,1.0,0
40,1.4224489795918367,1.0,0
40,1.4714285714285715,1.0,0
40,1.5204081632653061,1.0,0
40,1.5693877551020408,1.0,0
40,1.6183673469387756,1.0,0
40,1.6673469387755102,1.0,0
40,1.7163265306122448,1.0,0
40,1.7653061224489797,1.0,0
40,1.8142857142857143,1.0,0
40,1.863265306122449,1.0,0
40,1.9122448979591837,1.0,0
40,1.9612244897959183,1.0,0
40,2.010204081632653,1.0,0
40,2.059183673469388,1.0,0
40,2.1081632653061226,1.0,0
40,2.157142857142857,1.0,0
40,2.206122448979592,1.0,0
40,2.2551020408163267,1.0,0
40,2.304081632653061,1.0,0
40,2.353061224489796,1.0,0
40,2.4020408163265308,1.0,0
40,2.451020408163265,1.0,0
40,2.5,1.0,0
41,0.1,0.0,1
41,0.1489795918367347,0.0,2
41,0.19795918367346937,0.0,2
41,0.24693877551020407,0.0,2
41,0.29591836734693877,0.0,3
41,0.3448979591836735,0.0,4
41,0.3938775510204081,0.0,5
41,0.44285714285714284,0.02,5
41,0.49183673469387756,0.13,5
41,0.5408163265306122,0.18,5
41,0.5897959183673469,0.26,6
41,0.6387755102040816,0.3,9
41,0.6877551020408162,0.55,3
41,0.736734693877551,0.55,3
41,0.7857142857142857,0.57,2
41,0.8346938775510203,0.59,3
41,0.883673469387755,0.55,4
41,0.9326530612244898,0.62,5
41,0.9816326530612244,0.78,4
41,1.030612244897959,1.0,0
41,1.079591836734694,1.0,0
41,1.1285714285714286,1.0,0
41,1.1775510204081634,1.0,0
41,1.226530612244898,1.0,0
41,1.2755102040816326,1.0,0
41,1.3244897959183675,1.0,0
41,1.373469387755102,1.0,0
41,1.4224489795918367,1.0,0
41,1.4714285714285715,1.0,0
41,1.5204081632653061,1.0,0
41,1.5693877551020408,1.0,0
41,1.6183673469387756,1.0,0
41,1.6673469387755102,1.0,0
41,1.7163265306122448,1.0,0
41,1.7653061224489797,1.0,0
41,1.8142857142857143,1.0,0
41,1.863265306122449,1.0,0
41,1.9122448979591837,1.0,0
41,1.9612244897959183,1.0,0
41,2.010204081632653,1.0,0
41,2.059183673469388,1.0,0
41,2.1081632653061226,1.0,0
41,2.157142857142857,1.0,0
41,2.206122448979592,1.0,0
41,2.2551020408163267,1.0,0
41,2.304081632653061,1.0,0
41,2.353061224489796,1.0,0
41,2.4020408163265308,1.0,0
41,2.451020408163265,1.0,0
41,2.5,1.0,0
42,0.1,0.0,1
42,0.1489795918367347,0.0,2
42,0.19795918367346937,0.0,1
42,0.24693877551020407,0.0,1
42,0.29591836734693877,0.0,2
42,0.3448979591836735,0.0,2
42,0.3938775510204081,0.0,4
42,0.44285714285714284,0.07,6
42,0.49183673469387756,0.24,5
42,0.5408163265306122,0.12,5
42,0.5897959183673469,0.17,8
42,0.6387755102040816,0.75,4
42,0.6877551020408162,0.83,3
42,0.736734693877551,0.85,3
42,0.7857142857142857,0.89,3
42,0.8346938775510203,0.83,4
42,0.883673469387755,0.83,4
42,0.9326530612244898,0.99,1
42,0.9816326530612244,0.99,1
42,1.030612244897959,1.0,0
42,1.079591836734694,1.0,0
42,1.1285714285714286,1.0,0
42,1.1775510204081634,1.0,0
42,1.226530612244898,1.0,0
42,1.2755102040816326,1.0,0
42,1.3244897959183675,1.0,0
42,1.373469387755102,1.0,0
42,1.4224489795918367,1.0,0
42,1.4714285714285715,1.0,0
42,1.5204081632653061,1.0,0
42,1.5693877551020408,1.0,0
42,1.6183673469387756,1.0,0
42,1.6673469387755102,1.0,0
42,1.7163265306122448,1.0,0
42,1.7653061224489797,1.0,0
42,1.8142857142857143,1.0,0
42,1.863265306122449,1.0,0
42,1.9122448979591837,1.0,0
42,1.9612244897959183,1.0,0
42,2.010204081632653,1.0,0
42,2.059183673469388,1.0,0
42,2.1081632653061226,1.0,0
42,2.157142857142857,1.0,0
42,2.206122448979592,1.0,0
42,2.2551020408163267,1.0,0
42,2.304081632653061,1.0,0
42,2.353061224489796,1.0,0
42,2.4020408163265308,1.0,0
42,2.451020408163265,1.0,0
42,2.5,1.0,0
43,0.1,0.0,1
43,0.1489795918367347,0.0,1
43,0.19795918367346937,0.0,1
43,0.24693877551020407,0.0,1
43,0.29591836734693877,0.0,1
43,0.3448979591836735,0.0,2
43,0.3938775510204081,0.0,2
43,0.44285714285714284,0.0,3
43,0.49183673469387756,0.0,3
43,0.5408163265306122,0.15,3
43,0.5897959183673469,0.15,5
43,0.6387755102040816,0.06,5
43,0.6877551020408162,0.2,6
43,0.736734693877551,0.3,6
43,0.7857142857142857,0.29,6
43,0.8346938775510203,0.34,4
43,0.883673469387755,0.42,4
43,0.9326530612244898,0.48,4
43,0.9816326530612244,0.48,5
43,1.030612244897959,1.0,0
43,1.079591836734694,1.0,0
43,1.1285714285714286,1.0,0
43,1.1775510204081634,1.0,0
43,1.226530612244898,1.0,0
43,1.2755102040816326,1.0,0
43,1.3244897959183675,1.0,0
43,1.373469387755102,1.0,0
43,1.4224489795918367,1.0,0
43,1.4714285714285715,1.0,0
43,1.5204081632653061,1.0,0
43,1.5693877551020408,1.0,0
43,1.6183673469387756,1.0,0
43,1.6673469387755102,1.0,0
43,1.7163265306122448,1.0,0
43,1.7653061224489797,1.0,0
43,1.8142857142857143,1.0,0
43,1.863265306122449,1.0,0
43,1.9122448979591837,1.0,0
43,1.9612244897959183,1.0,0
43,2.010204081632653,1.0,0
43,2.059183673469388,1.0,0
43,2.1081632653061226,1.0,0
43,2.157142857142857,1.0,0
43,2.206122448979592,1.0,0
43,2.2551020408163267,1.0,0
43,2.304081632653061,1.0,0
43,2.353061224489796,1.0,0
43,2.4020408163265308,1.0,0
43,2.451020408163265,1.0,0
43,2.5,1.0,0
44,0.1,0.0,1
44,0.1489795918367347,0.0,1
44,0.19795918367346937,0.0,1
44,0.24693877551020407,0.0,1
44,0.29591836734693877,0.0,2
44,0.3448979591836735,0.0,2
44,0.3938775510204081,0.0,2
44,0.44285714285714284,0.0,4
44,0.49183673469387756,0.03,5
44,0.5408163265306122,0.03,5
44,0.5897959183673469,0.28,5
44,0.6387755102040816,0.33,4
44,0.6877551020408162,0.4,4
44,0.736734693877551,0.31,7
44,0.7857142857142857,0.72,3
44,0.8346938775510203,0.76,3
44,0.883673469387755,0.85,4
44,0.9326530612244898,0.44,4
44,0.9816326530612244,0.6,4
44,1.030612244897959,1.0,0
44,1.079591836734694,1.0,0
44,1.1285714285714286,1.0,0
44,1.1775510204081634,1.0,0
44,1.226530612244898,1.0,0
44,1.2755102040816326,1.0,0
44,1.3244897959183675,1.0,0
44,1.373469387755102,1.0,0
44,1.4224489795918367,1.0,0
44,1.4714285714285715,1.0,0
44,1.5204081632653061,1.0,0
44,1.5693877551020408,1.0,0
44,1.6183673469387756,1.0,0
44,1.6673469387755102,1.0,0
44,1.7163265306122448,1.0,0
44,1.7653061224489797,1.0,0
44,1.8142857142857143,1.0,0
44,1.863265306122449,1.0,0
44,1.9122448979591837,1.0,0
44,1.9612244897959183,1.0,0
44,2.010204081632653,1.0,0
44,2.059183673469388,1.0,0
44,2.1081632653061226,1.0,0
44,2.157142857142857,1.0,0
44,2.206122448979592,1.0,0
44,2.2551020408163267,1.0,0
44,2.304081632653061,1.0,0
44,2.353061224489796,1.0,0
44,2.4020408163265308,1.0,0
44,2.451020408163265,1.0,0
44,2.5,1.0,0
45,0.1,0.0,2
45,0.1489795918367347,0.0,2
45,0.19795918367346937,0.0,3
45,0.24693877551020407,0.0,2
45,0.29591836734693877,0.0,3
45,0.3448979591836735,0.03,3
45,0.3938775510204081,0.06,4
45,0.44285714285714284,0.03,3
45,0.49183673469387756,0.13,6
45,0.5408163265306122,0.2,5
45,0.5897959183673469,0.18,6
45,0.6387755102040816,0.18,6
45,0.6877551020408162,0.59,5
45,0.736734693877551,0.6,6
45,0.7857142857142857,0.52,6
45,0.8346938775510203,0.22,11
45,0.883673469387755,0.55,6
45,0.9326530612244898,0.99,1
45,0.9816326530612244,0.99,1
45,1.030612244897959,1.0,0
45,1.079591836734694,1.0,0
45,1.1285714285714286,1.0,0
45,1.1775510204081634,1.0,0
45,1.226530612244898,1.0,0
45,1.2755102040816326,1.0,0
45,1.3244897959183675,1.0,0
45,1.373469387755102,1.0,0
45,1.4224489795918367,1.0,0
45,1.4714285714285715,1.0,0
45,1.5204081632653061,1.0,0
45,1.5693877551020408,1.0,0
45,1.6183673469387756,1.0,0
45,1.6673469387755102,1.0,0
45,1.7163265306122448,1.0,0
45,1.7653061224489797,1.0,0
45,1.8142857142857143,1.0,0
45,1.863265306122449,1.0,0
45,1.9122448979591837,1.0,0
45,1.9612244897959183,1.0,0
45,2.010204081632653,1.0,0
45,2.059183673469388,1.0,0
45,2.1081632653061226,1.0,0
45,2.157142857142857,1.0,0
45,2.206122448979592,1.0,0
45,2.2551020408163267,1.0,0
45,2.304081632653061,1.0,0
45,2.353061224489796,1.0,0
45,2.4020408163265308,1.0,0
45,2.451020408163265,1.0,0
45,2.5,1.0,0
46,0.1,0.0,1
46,0.1489795918367347,0.0,1
46,0.19795918367346937,0.0,1
46,0.24693877551020407,0.0,2
46,0.29591836734693877,0.0,2
46,0.3448979591836735,0.0,2
46,0.3938775510204081,0.0,2
46,0.44285714285714284,0.0,2
46,0.49183673469387756,0.0,2
46,0.5408163265306122,0.0,3
46,0.5897959183673469,0.0,3
46,0.6387755102040816,0.0,6
46,0.6877551020408162,0.05,5
46,0.736734693877551,0.08,5
46,0.7857142857142857,0.08,5
46,0.8346938775510203,0.22,5
46,0.883673469387755,0.3,7
46,0.9326530612244898,0.28,9
46,0.9816326530612244,0.35,6
46,1.030612244897959,1.0,0
46,1.079591836734694,1.0,0
46,1.1285714285714286,1.0,0
46,1.1775510204081634,1.0,0
46,1.226530612244898,1.0,0
46,1.2755102040816326,1.0,0
46,1.3244897959183675,1.0,0
46,1.373469387755102,1.0,0
46,1.4224489795918367,1.0,0
46,1.4714285714285715,1.0,0
46,1.5204081632653061,1.0,0
46,1.5693877551020408,1.0,0
46,1.6183673469387756,1.0,0
46,1.6673469387755102,1.0,0
46,1.7163265306122448,1.0,0
46,1.7653061224489797,1.0,0
46,1.8142857142857143,1.0,0
46,1.863265306122449,1.0,0
46,1.9122448979591837,1.0,0
46,1.9612244897959183,1.0,0
46,2.010204081632653,1.0,0
46,2.059183673469388,1.0,0
46,2.1081632653061226,1.0,0
46,2.157142857142857,1.0,0
46,2.206122448979592,1.0,0
46,2.2551020408163267,1.0,0
46,2.304081632653061,1.0,0
46,2.353061224489796,1.0,0
46,2.4020408163265308,1.0,0
46,2.451020408163265,1.0,0
46,2.5,1.0,0
47,0.1,0.0,1
47,0.1489795918367347,0.0,1
47,0.19795918367346937,0.0,1
47,0.24693877551020407,0.0,1
47,0.29591836734693877,0.0,1
47,0.3448979591836735,0.0,2
47,0.3938775510204081,0.0,2
47,0.44285714285714284,0.0,2
47,0.49183673469387756,0.0,2
47,0.5408163265306122,0.0,3
47,0.5897959183673469,0.0,6
47,0.6387755102040816,0.02,6
47,0.6877551020408162,0.03,8
47,0.736734693877551,0.08,10
47,0.7857142857142857,0.13,8
47,0.8346938775510203,0.25,5
47,0.883673469387755,0.2,8
47,0.9326530612244898,0.41,5
47,0.9816326530612244,0.4,6
47,1.030612244897959,1.0,0
47,1.079591836734694,1.0,0
47,1.1285714285714286,1.0,0
47,1.1775510204081634,1.0,0
47,1.226530612244898,1.0,0
47,1.2755102040816326,1.0,0
47,1.3244897959183675,1.0,0
47,1.373469387755102,1.0,0
47,1.4224489795918367,1.0,0
47,1.4714285714285715,1.0,0
47,1.5204081632653061,1.0,0
47,1.5693877551020408,1.0,0
47,1.6183673469387756,1.0,0
47,1.6673469387755102,1.0,0
47,1.7163265306122448,1.0,0
47,1.7653061224489797,1.0,0
47,1.8142857142857143,1.0,0
47,1.863265306122449,1.0,0
47,1.9122448979591837,1.0,0
47,1.9612244897959183,1.0,0
47,2.010204081632653,1.0,0
47,2.059183673469388,1.0,0
47,2.1081632653061226,1.0,0
47,2.157142857142857,1.0,0
47,2.206122448979592,1.0,0
47,2.2551020408163267,1.0,0
47,2.304081632653061,1.0,0
47,2.353061224489796,1.0,0
47,2.4020408163265308,1.0,0
47,2.451020408163265,1.0,0
47,2.5,1.0,0
48,0.1,0.0,1
48,0.1489795918367347,0.0,1
48,0.19795918367346937,0.0,1
48,0.24693877551020407,0.0,2
48,0.29591836734693877,0.0,3
48,0.3448979591836735,0.0,3
48,0.3938775510204081,0.06,2
48,0.44285714285714284,0.05,4
48,0.49183673469387756,0.2,4
48,0.5408163265306122,0.43,5
48,0.5897959183673469,0.57,5
48,0.6387755102040816,0.7,3
48,0.6877551020408162,0.41,5
48,0.736734693877551,0.46,5
48,0.7857142857142857,0.99,1
48,0.8346938775510203,0.99,1
48,0.883673469387755,0.99,1
48,0.9326530612244898,0.99,1
48,0.9816326530612244,0.99,1
48,1.030612244897959,1.0,0
48,1.079591836734694,1.0,0
48,1.1285714285714286,1.0,0
48,1.1775510204081634,1.0,0
48,1.226530612244898,1.0,0
48,1.2755102040816326,1.0,0
48,1.3244897959183675,1.0,0
48,1.373469387755102,1.0,0
48,1.4224489795918367,1.0,0
48,1.4714285714285715,1.0,0
48,1.5204081632653061,1.0,0
48,1.5693877551020408,1.0,0
48,1.6183673469387756,1.0,0
48,1.6673469387755102,1.0,0
48,1.7163265306122448,1.0,0
48,1.7653061224489797,1.0,0
48,1.8142857142857143,1.0,0
48,1.863265306122449,1.0,0
48,1.9122448979591837,1.0,0
48,1.9612244897959183,1.0,0
48,2.010204081632653,1.0,0
48,2.059183673469388,1.0,0
48,2.1081632653061226,1.0,0
48,2.157142857142857,1.0,0
48,2.206122448979592,1.0,0
48,2.2551020408163267,1.0,0
48,2.304081632653061,1.0,0
48,2.353061224489796,1.0,0
48,2.4020408163265308,1.0,0
48,2.451020408163265,1.0,0
48,2.5,1.0,0
49,0.1,0.0,1
49,0.1489795918367347,0.0,1
49,0.19795918367346937,0.0,1
49,0.24693877551020407,0.0,2
49,0.29591836734693877,0.0,2
49,0.3448979591836735,0.0,2
49,0.3938775510204081,0.0,3
49,0.44285714285714284,0.0,3
49,0.49183673469387756,0.0,4
49,0.5408163265306122,0.0,3
49,0.5897959183673469,0.05,4
49,0.6387755102040816,0.0,4
49,0.6877551020408162,0.31,5
49,0.736734693877551,0.29,5
49,0.7857142857142857,0.32,5
49,0.8346938775510203,0.37,7
49,0.883673469387755,0.2,11
49,0.9326530612244898,0.27,10
49,0.9816326530612244,0.99,1
49,1.030612244897959,1.0,0
49,1.079591836734694,1.0,0
49,1.1285714285714286,1.0,0
49,1.1775510204081634,1.0,0
49,1.226530612244898,1.0,0
49,1.2755102040816326,1.0,0
49,1.3244897959183675,1.0,0
49,1.373469387755102,1.0,0
49,1.4224489795918367,1.0,0
49,1.4714285714285715,1.0,0
49,1.5204081632653061,1.0,0
49,1.5693877551020408,1.0,0
49,1.6183673469387756,1.0,0
49,1.6673469387755102,1.0,0
49,1.7163265306122448,1.0,0
49,1.7653061224489797,1.0,0
49,1.8142857142857143,1.0,0
49,1.863265306122449,1.0,0
49,1.9122448979591837,1.0,0
49,1.9612244897959183,1.0,0
49,2.010204081632653,1.0,0
49,2.059183673469388,1.0,0
49,2.1081632653061226,1.0,0
49,2.157142857142857,1.0,0
49,2.206122448979592,1.0,0
49,2.2551020408163267,1.0,0
49,2.304081632653061,1.0,0
49,2.353061224489796,1.0,0
49,2.4020408163265308,1.0,0
49,2.451020408163265,1.0,0
49,2.5,1.0,0
50,0.1,0.0,1
50,0.1489795918367347,0.0,1
50,0.19795918367346937,0.0,1
50,0.24693877551020407,0.0,1
50,0.29591836734693877,0.0,2
50,0.3448979591836735,0.0,2
50,0.3938775510204081,0.0,2
50,0.44285714285714284,0.0,2
50,0.49183673469387756,0.0,2
50,0.5408163265306122,0.0,3
50,0.5897959183673469,0.0,4
50,0.6387755102040816,0.0,4
50,0.6877551020408162,0.03,4
50,0.736734693877551,0.1,7
50,0.7857142857142857,0.08,7
50,0.8346938775510203,0.9,3
50,0.883673469387755,0.99,1
50,0.9326530612244898,0.99,1
50,0.9816326530612244,0.99,1
50,1.030612244897959,1.0,0
50,1.079591836734694,1.0,0
50,1.1285714285714286,1.0,0
50,1.1775510204081634,1.0,0
50,1.226530612244898,1.0,0
50,1.2755102040816326,1.0,0
50,1.3244897959183675,1.0,0
50,1.373469387755102,1.0,0
50,1.4224489795918367,1.0,0
50,1.4714285714285715,1.0,0
50,1.5204081632653061,1.0,0
50,1.5693877551020408,1.0,0
50,1.6183673469387756,1.0,0
50,1.6673469387755102,1.0,0
50,1.7163265306122448,1.0,0
50,1.7653061224489797,1.0,0
